#Time, Orientation
165.625,0.997482285015 0.000273021673588 0.0709155592322 -0.000280052944301 0.999999956806 8.9207348573e-05 -0.0709155318135 -0.000108842861054 0.99748231839
165.65,0.997465422425 0.000272200276987 0.0711523504363 -0.000279329898812 0.999999956915 9.02521169757e-05 -0.071152322804 -0.000109898344832 0.997465455483
165.676,0.99744939424 0.00027138934171 0.0713766928243 -0.000278617156446 0.999999957018 9.13068905041e-05 -0.0713766649767 -0.000110960773814 0.997449426981
165.702,0.997434215041 0.000270589109346 0.071588500799 -0.000277913252047 0.999999957118 9.23484720097e-05 -0.0715884727406 -0.000112006918755 0.99743424747
165.727,0.997419899691 0.000269800986565 0.0717876793619 -0.000277218260274 0.999999957217 9.33591166678e-05 -0.0717876511022 -0.000113019096364 0.997419931812
165.753,0.997406462926 0.000269027327128 0.0719741296392 -0.00027653629334 0.999999957312 9.43640527619e-05 -0.0719741011802 -0.000114022775119 0.997406494744
165.778,0.997393917075 0.000268267773956 0.0721477803851 -0.000275868027047 0.9999999574 9.53782573533e-05 -0.0721477517247 -0.000115032959536 0.997393948592
165.804,0.997382271857 0.000267521520191 0.0723085902059 -0.000275212003205 0.999999957483 9.63933076652e-05 -0.0723085613443 -0.00011604116815 0.997382303077
165.83,0.997371536915 0.000266789099389 0.0724565122992 -0.000274568626953 0.999999957562 9.74080198052e-05 -0.0724564832369 -0.000117046271517 0.997371567841
165.855,0.99736172237 0.000266071311318 0.0725914868058 -0.000273938798624 0.999999957635 9.84243785043e-05 -0.0725914575426 -0.000118050332354 0.997361753004
165.881,0.997352837969 0.000265369273973 0.0727134524981 -0.000273323647564 0.999999957703 9.94431234648e-05 -0.0727134230334 -0.000119054187468 0.997352868315
165.906,0.997344893819 0.000264683619071 0.0728223366485 -0.000272723733131 0.999999957764 0.000100463883835 -0.0728223069816 -0.000120057521063 0.997344923881
165.932,0.997337899354 0.000264014497047 0.0729180691516 -0.000272139076841 0.999999957821 0.0001014855358 -0.0729180392823 -0.000121059227114 0.997337929135
165.958,0.997331861638 0.000263362527174 0.0730006054843 -0.000271570128424 0.999999957871 0.000102506350708 -0.0730005754125 -0.000122057633388 0.997331891143
165.983,0.997326786744 0.000262728962513 0.0730699077358 -0.000271018038665 0.999999957916 0.000103525492629 -0.0730698774616 -0.000123052009989 0.997326815977
166.009,0.997322680863 0.000262113872197 0.0731259292699 -0.000270482849836 0.999999957955 0.000104543215052 -0.073125898793 -0.000124042629248 0.997322709828
166.034,0.997319549469 0.000261515558253 0.0731686261808 -0.000269963070436 0.999999957988 0.000105563011328 -0.0731685955005 -0.000125032881882 0.997319578169
166.06,0.997317397007 0.000260933616544 0.073197961322 -0.000269458500953 0.999999958016 0.000106588285278 -0.0731979304364 -0.000126026164155 0.997317425445
166.086,0.997316227422 0.000260368178585 0.0732138971003 -0.000268969764809 0.999999958036 0.000107626335742 -0.0732138660054 -0.000127029815818 0.997316255602
166.111,0.997316044778 0.000259818800857 0.0732163869787 -0.000268497033591 0.999999958048 0.000108686182786 -0.0732163556684 -0.000128052856652 0.9973160727
166.137,0.99731685281 0.000259288198177 0.0732053814378 -0.000268042035127 0.999999958054 0.000109754931065 -0.0732053499089 -0.000129082561853 0.997316880476
166.162,0.99731865624 0.000258773636031 0.0731808099902 -0.000267606049359 0.999999958045 0.00011088809177 -0.0731807782251 -0.000130174390127 0.997318683648
166.188,0.997321457708 0.000258270236352 0.0731426229472 -0.000267189057412 0.999999958016 0.000112152864945 -0.0731425909106 -0.000131395367235 0.997321484843
166.214,0.997325253326 0.000257784372539 0.0730908518645 -0.000266791630418 0.999999957973 0.000113470680318 -0.0730908195418 -0.000132667202531 0.997325280186
166.239,0.997330039952 0.000257321295801 0.0730255105801 -0.000266414610561 0.999999957924 0.000114781932423 -0.0730254779716 -0.000133930532212 0.997330066542
166.265,0.99733581731 0.000256884334094 0.0729465662017 -0.000266061336822 0.999999957868 0.000116087404577 -0.0729465333073 -0.000135186387443 0.997335843637
166.29,0.997342584087 0.000256477565886 0.0728539922491 -0.000265734590212 0.999999957805 0.000117369927919 -0.0728539590722 -0.000136417852981 0.997342610158
166.316,0.997350337199 0.000256096631407 0.0727477786851 -0.000265431427501 0.999999957734 0.000118649714053 -0.0727477452245 -0.000137644879064 0.997350363021
166.342,0.997359070409 0.000255737949854 0.0726279510293 -0.00026514946238 0.999999957655 0.000119943935789 -0.0726279172796 -0.000138884434469 0.997359095984
166.367,0.99736877765 0.000255403133169 0.0724945248856 -0.000264889778139 0.999999957566 0.000121246010189 -0.0724944908428 -0.00014013004359 0.997368802982
166.393,0.997379454388 0.000255093406232 0.0723474871146 -0.000264653472316 0.999999957469 0.000122554919211 -0.0723474527747 -0.000141380772133 0.99737947948
166.418,0.99739109472 0.000254809067089 0.0721868356806 -0.000264440776148 0.999999957364 0.000123870493864 -0.0721868010395 -0.000142636470334 0.997391119577
166.444,0.997403692212 0.000254549943797 0.0720125681096 -0.000264251432672 0.999999957249 0.000125192337125 -0.0720125331632 -0.000143896723578 0.997403716837
166.47,0.997417239766 0.000254316849518 0.0718246833706 -0.000264086113173 0.999999957126 0.00012651922738 -0.0718246481152 -0.000145160360012 0.997417264164
166.495,0.997431728609 0.000254110737686 0.0716231959061 -0.000263945699793 0.999999956993 0.000127850883095 -0.0716231603376 -0.000146427161895 0.997431752784
166.521,0.997447149101 0.000253931385693 0.0714081246715 -0.000263829987082 0.999999956852 0.000129188292909 -0.0714080887854 -0.000147698099069 0.997447173058
166.547,0.997463491619 0.000253772364675 0.071179480793 -0.000263733854558 0.9999999567 0.000130550794069 -0.0711794445808 -0.000148992089721 0.997463515358
166.572,0.997480745749 0.000253628982677 0.0709372788598 -0.000263653712593 0.999999956537 0.000131955022154 -0.070937242309 -0.000150325470836 0.997480769266
166.598,0.997498898714 0.000253508904594 0.0706815591091 -0.000263595376167 0.999999956364 0.0001333757209 -0.0706815222129 -0.000151673466875 0.997498922011
166.623,0.99751793741 0.000253416821836 0.0704123591725 -0.00026356220944 0.999999956183 0.000134794813283 -0.070412321928 -0.000153018281075 0.997517960493
166.649,0.997537848755 0.000253350504252 0.0701297092203 -0.000263552374242 0.999999955992 0.000136218664522 -0.0701296716229 -0.000154366124937 0.997537871626
166.675,0.997558618278 0.000253309899541 0.0698336518698 -0.000263565943349 0.999999955793 0.000137649824589 -0.0698336139146 -0.000155719541156 0.997558640942
166.7,0.997580230784 0.000253295471109 0.0695242331215 -0.000263603611789 0.999999955583 0.000139092393983 -0.069524194802 -0.000157082661447 0.997580253244
166.726,0.997602670692 0.000253308811261 0.0692014975411 -0.000263667307096 0.999999955362 0.000140552012963 -0.069201458849 -0.000158461236007 0.997602692951
166.751,0.997625922063 0.000253351812852 0.0688654880191 -0.000263758599358 0.99999995513 0.000142024905124 -0.0688654489469 -0.000159851591595 0.997625944124
166.777,0.997649968373 0.000253423060624 0.0685162490335 -0.000263875222703 0.999999954889 0.000143499659294 -0.0685162095765 -0.000161242171028 0.99764999024
166.803,0.997674792145 0.000253521694425 0.0681538322119 -0.000264016021385 0.999999954639 0.000144972718525 -0.0681537923666 -0.000162629330444 0.997674813823
166.828,0.997700374902 0.000253648676244 0.0677782972898 -0.000264182105737 0.999999954381 0.000146446896132 -0.0677782570517 -0.000164015936475 0.997700396397
166.854,0.997726697307 0.000253803915611 0.0673897103791 -0.000264373285949 0.999999954113 0.000147921417459 -0.0673896697438 -0.000165401186474 0.997726718623
166.879,0.997753739628 0.000253987366898 0.0669881373764 -0.00026458931396 0.999999953837 0.00014939394777 -0.0669880963399 -0.000166782715377 0.997753760771
166.905,0.997781481944 0.000254199463684 0.0665736409679 -0.000264830529575 0.999999953552 0.000150863708824 -0.0665735995263 -0.000168159747555 0.99778150292
166.931,0.997809903843 0.000254439599224 0.0661462852604 -0.000265096357783 0.999999953259 0.000152331818747 -0.0661462434094 -0.00016953333672 0.997809924656
166.956,0.997838984249 0.00025470657975 0.0657061385092 -0.000265385652914 0.999999952958 0.000153799672291 -0.0657060962444 -0.000170904775246 0.997839004904
166.982,0.997868701294 0.000254999172189 0.0652532754166 -0.000265697371363 0.999999952648 0.000155270838444 -0.0652532327328 -0.000172277533658 0.997868721796
167.007,0.997899032393 0.000255316995656 0.0647877763416 -0.000266031193623 0.999999952329 0.00015674696357 -0.0647877332329 -0.000173653212749 0.997899052744
167.033,0.997929954639 0.000255662218075 0.0643097214416 -0.000266388854018 0.999999952001 0.000158221975998 -0.0643096779034 -0.000175025842327 0.997929974845
167.059,0.997961443692 0.000256036460749 0.0638192083119 -0.000266771743941 0.999999951666 0.000159692772999 -0.06381916434 -0.000176392391788 0.997961463759
167.084,0.997993474163 0.00025643958069 0.0633163467514 -0.000267179774458 0.999999951321 0.000161160642619 -0.0633163023413 -0.00017775411687 0.997993494098
167.11,0.998026021687 0.00025687143965 0.0628012265274 -0.000267612708109 0.999999950968 0.000162624520827 -0.0628011816746 -0.000179109909853 0.998026041494
167.135,0.998059061562 0.000257331378243 0.062273938484 -0.000268069782116 0.999999950608 0.000164083240727 -0.0622738931844 -0.000180458526379 0.998059081248
167.161,0.998092567882 0.000257819179433 0.0617345889175 -0.000268550784657 0.999999950239 0.00016553727563 -0.0617345431668 -0.000181800396808 0.998092587453
167.187,0.998126514517 0.000258335364279 0.0611832843185 -0.000269056159934 0.999999949862 0.000166985736575 -0.0611832381126 -0.000183134630752 0.99812653398
167.212,0.998160875001 0.000258879852435 0.0606201336124 -0.000269585745415 0.999999949478 0.00016842760924 -0.0606200869472 -0.00018446017372 0.998160894362
167.238,0.998195622056 0.000259451818551 0.0600452562038 -0.000270138738884 0.999999949086 0.000169863563004 -0.0600452090752 -0.000185777614724 0.998195641322
167.263,0.9982307281 0.000260052460286 0.0594587743705 -0.000270715938098 0.999999948687 0.000171287100371 -0.0594587267759 -0.000187080484799 0.998230747278
167.289,0.998266165877 0.000260684833326 0.0588608028219 -0.000271320048066 0.999999948281 0.000172692246402 -0.0588607547595 -0.000188362942543 0.998266184977
167.315,0.998301908403 0.000261352706923 0.0582514495483 -0.000271953957361 0.999999947871 0.000174063674129 -0.0582514010197 -0.000189609810293 0.998301927438
167.34,0.9983379283 0.000262057443767 0.057630827191 -0.000272618003287 0.99999994746 0.000175382917668 -0.0576307782027 -0.000190802619721 0.998337947289
167.366,0.998374196923 0.000262794086751 0.056999068921 -0.000273308262094 0.999999947046 0.000176666812912 -0.0569990194756 -0.000191957903931 0.998374215878
167.391,0.998410685473 0.000263560141206 0.0563563099365 -0.000274023133231 0.999999946626 0.000177930335698 -0.0563562600332 -0.000193090481057 0.998410704405
167.417,0.998447365617 0.000264357394176 0.0557026768448 -0.000274764148712 0.999999946202 0.000179168418091 -0.0557026264836 -0.000194195333629 0.998447384538
167.443,0.998484208236 0.000265185459387 0.0550383101082 -0.000275530987833 0.999999945773 0.000180381541593 -0.055038259289 -0.000195272880691 0.998484227158
167.468,0.998521183476 0.000266042960067 0.0543633642354 -0.000276322272731 0.999999945339 0.000181568918732 -0.0543633129587 -0.000196322219974 0.99852120241
167.494,0.998558262712 0.000266928160636 0.0536779723716 -0.000277135158194 0.999999944907 0.000182709140082 -0.0536779206441 -0.000197321774867 0.998558281674
167.519,0.998595417551 0.00026783875372 0.0529822640971 -0.000277966852846 0.999999944478 0.000183791440403 -0.0529822119289 -0.00019826060338 0.998595436557
167.545,0.998632617542 0.000268774680488 0.0522764090334 -0.000278818918796 0.999999944046 0.000184844395922 -0.0522763564269 -0.000199167294783 0.998632636604
167.571,0.998669834218 0.000269736546095 0.0515605417515 -0.000279694722448 0.999999943602 0.000185920296623 -0.0515604886941 -0.00020009420322 0.998669853339
167.596,0.998707039925 0.000270723506493 0.0508347825106 -0.000280594670536 0.99999994314 0.000187044800034 -0.0508347289827 -0.000201066927626 0.998707059103
167.622,0.998744203045 0.000271736028736 0.0500993317759 -0.000281516668103 0.99999994267 0.00018816872075 -0.0500992777715 -0.000202036215999 0.998744222285
167.647,0.998781292933 0.000272771094346 0.0493543765328 -0.000282456707744 0.999999942197 0.00018927191134 -0.049354322052 -0.000202981719032 0.998781312247
167.673,0.998818281204 0.000273825201653 0.0486000632996 -0.000283412661021 0.999999941716 0.000190381670947 -0.0486000083357 -0.000203930566614 0.998818300594
167.699,0.998855137957 0.000274902496205 0.047836573936 -0.000284388163842 0.999999941228 0.000191487345889 -0.0478365184842 -0.000204872274722 0.998855157431
167.724,0.998891833205 0.000276007098868 0.0470640986029 -0.000285386438566 0.999999940736 0.000192569294836 -0.0470640426632 -0.000205787351422 0.998891852775
167.75,0.998928338015 0.000277136119256 0.0462828122163 -0.000286404324185 0.999999940242 0.00019362031897 -0.0462827557914 -0.000206668420989 0.998928357694
167.775,0.998964623909 0.000278284872717 0.0454928866487 -0.000287437331983 0.999999939747 0.000194642963869 -0.0454928297414 -0.00020751778916 0.998964643708
167.801,0.999000663018 0.0002794542871 0.0446944872984 -0.000288486913453 0.999999939249 0.00019564711929 -0.0446944299087 -0.000208345376578 0.999000682946
167.827,0.999036425625 0.000280646129386 0.043887828758 -0.000289555023245 0.999999938746 0.000196635456648 -0.0438877708847 -0.000209153925037 0.999036445692
167.852,0.999071881495 0.000281859080441 0.0430731489537 -0.000290640371626 0.99999993824 0.000197607096108 -0.0430730905961 -0.000209942489325 0.999071901712
167.878,0.999107004441 0.000283092927359 0.0422506039702 -0.000291742838786 0.999999937729 0.000198562936571 -0.0422505451275 -0.000210711931893 0.999107024816
167.903,0.999141768743 0.000284348605816 0.0414203464431 -0.000292863917521 0.999999937212 0.000199515100667 -0.0414202871106 -0.000211474395496 0.999141789284
167.929,0.999176146754 0.000285624734414 0.0405825846468 -0.000294002996917 0.999999936685 0.000200481692699 -0.0405825248148 -0.000212247926714 0.999176167465
167.955,0.999210111869 0.000286918926552 0.0397375139679 -0.000295157405328 0.999999936149 0.000201455877974 -0.0397374536291 -0.000213025571884 0.999210132754
167.98,0.999243638042 0.000288232873587 0.0388853282675 -0.000296328168825 0.999999935608 0.000202420367645 -0.0388852674194 -0.000213790082699 0.99924365911
168.006,0.999276699016 0.000289567562694 0.0380262403288 -0.000297516007928 0.999999935063 0.000203366684422 -0.0380261789711 -0.000214533004319 0.999276720277
168.031,0.999309269173 0.000290920118606 0.0371604616608 -0.000298717850628 0.999999934517 0.000204287490108 -0.0371603997961 -0.000215246875677 0.999309290638
168.057,0.999341323221 0.000292289430998 0.0362882111775 -0.000299932797019 0.99999993397 0.000205185825111 -0.0362881488077 -0.00021593469865 0.999341344901
168.083,0.999372836891 0.000293675750627 0.0354096969561 -0.000301161549836 0.999999933418 0.000206071838367 -0.0354096340802 -0.000216606636927 0.999372858795
168.108,0.999403786761 0.000295077408345 0.0345251203705 -0.000302402557962 0.999999932863 0.000206947084961 -0.0345250569872 -0.000217264185084 0.999403808896
168.134,0.99943414888 0.000296492012356 0.0336347163675 -0.000303653257434 0.999999932306 0.000207804416615 -0.0336346524783 -0.000217900121441 0.999434171255
168.159,0.999463899654 0.000297919045281 0.0327387313791 -0.00030491312001 0.999999931749 0.000208640675621 -0.0327386669866 -0.000218511292013 0.999463922279
168.185,0.99949301702 0.00029935936499 0.0318373885747 -0.00030618317515 0.99999993119 0.000209458168516 -0.0318373236807 -0.000219100049512 0.999493039904
168.211,0.99952148017 0.000300813528439 0.030930893775 -0.000307464151376 0.999999930628 0.00021025955988 -0.0309308283804 -0.000219669087518 0.999521503321
168.236,0.999549269042 0.00030228156746 0.0300194500911 -0.000308756169567 0.999999930065 0.000211045081229 -0.0300193841967 -0.0002202186471 0.999549292469
168.262,0.999576364139 0.000303761703623 0.0291032641326 -0.000310057534076 0.999999929499 0.000211814741817 -0.0291031977396 -0.000220748695807 0.999576387852
168.287,0.999602746464 0.000305252081869 0.0281825492692 -0.000311366546989 0.999999928932 0.000212571094799 -0.0281824823785 -0.000221261753232 0.999602770469
168.313,0.999628397706 0.000306753492475 0.0272575200823 -0.000312684057801 0.999999928363 0.000213313359779 -0.027257452695 -0.00022175708403 0.999628422013
168.339,0.999653300327 0.000308266595573 0.0263283899252 -0.000314010753751 0.999999927792 0.000214039408689 -0.0263283220429 -0.000222232598861 0.999653324944
168.364,0.999677437439 0.000309790612608 0.0253953756625 -0.000315345792655 0.999999927221 0.000214743184747 -0.0253953072889 -0.000222682241503 0.999677462375
168.39,0.999700792869 0.000311324930684 0.0244586960753 -0.000316688553624 0.999999926651 0.000215419917949 -0.0244586272157 -0.000223101251857 0.999700818135
168.415,0.999723351485 0.000312869104356 0.0235185588179 -0.000318038789099 0.999999926082 0.000216072887401 -0.0235184894769 -0.000223492925125 0.999723377092
168.441,0.999745099138 0.000314422867216 0.0225751608565 -0.000319396343683 0.999999925513 0.00021670213182 -0.0225750910388 -0.000223857318095 0.999745125096
168.467,0.999766022143 0.000315985935375 0.0216287105766 -0.000320761044543 0.999999924945 0.000217307540619 -0.0216286402872 -0.000224194343263 0.999766048461
168.492,0.999786107295 0.000317556505914 0.0206794298165 -0.000322131271914 0.999999924377 0.000217892298034 -0.0206793590596 -0.00022450718349 0.999786133983
168.518,0.999805342021 0.000319132377739 0.019727549791 -0.000323504906486 0.999999923811 0.000218454916903 -0.0197274785719 -0.000224794352061 0.999805369088
168.543,0.999823714282 0.000320712158566 0.0187733189185 -0.000324880668633 0.999999923247 0.000218994993826 -0.0187732472432 -0.000225055476539 0.999823741735
168.569,0.999841213071 0.000322295375975 0.0178169798164 -0.000326258250949 0.999999922684 0.000219515001284 -0.0178169076902 -0.000225293081843 0.999841240919
168.595,0.999857828727 0.000323882882927 0.0168587494253 -0.000327638549629 0.999999922124 0.000220011048319 -0.0168586768546 -0.000225503345278 0.999857856979
168.62,0.999873552297 0.000325473732583 0.0158988516643 -0.000329020619861 0.999999921568 0.000220475602767 -0.0158987786583 -0.000225678774163 0.999873580962
168.646,0.999888375264 0.000327064791932 0.0149375379444 -0.000330401503572 0.999999921017 0.000220910333713 -0.0149374645126 -0.000225821059652 0.999888404353
168.671,0.999902289961 0.000328653201698 0.0139750677081 -0.000331778590163 0.99999992047 0.000221322470059 -0.0139749938584 -0.000225937472893 0.999902319479
168.697,0.999915289792 0.000330237954818 0.0130116940889 -0.000333151017785 0.999999919927 0.000221713490874 -0.0130116198288 -0.000226029568607 0.999915319745
168.723,0.999927369237 0.000331820386033 0.0120476614345 -0.000334520243797 0.999999919388 0.000222083602409 -0.0120475867714 -0.000226097658947 0.999927399631
168.748,0.999938523804 0.000333401639528 0.0110832060515 -0.000335887515741 0.999999918852 0.000222431503158 -0.0110831309931 -0.000226140539462 0.999938554646
168.774,0.999948749872 0.000334981760431 0.0101185678962 -0.000337252955267 0.999999918321 0.000222752662546 -0.0101184924517 -0.00022615376337 0.999948781171
168.799,0.999958044772 0.000336559375585 0.00915398403673 -0.000338615346681 0.999999917794 0.000223049556431 -0.0091539082148 -0.000226139877814 0.999958076534
168.825,0.999966406926 0.000338132336405 0.00818966945172 -0.000339972709989 0.999999917272 0.000223327795955 -0.00818959325985 -0.000226104557805 0.999966439156
168.851,0.999973835604 0.000339699787007 0.00722583639073 -0.000341324291147 0.999999916753 0.000223586833071 -0.0072257598368 -0.00022604733654 0.999973868307
168.876,0.999980330848 0.000341261096914 0.00626270373779 -0.000342669557664 0.99999991624 0.000223824944196 -0.00626262683048 -0.000225966579669 0.999980364029
168.902,0.999985893629 0.000342815887908 0.00530047356371 -0.00034400823627 0.999999915732 0.00022404121601 -0.00530039631216 -0.000225861462164 0.999985927294
168.927,0.999990525703 0.000344364778528 0.00433934521164 -0.000345341034592 0.99999991523 0.00022423046443 -0.00433926762672 -0.000225726893969 0.999990559857
168.953,0.999994229541 0.000345906830371 0.00337953147283 -0.000346667141019 0.999999914735 0.000224391966633 -0.00337945356596 -0.000225562244303 0.999994264191
168.979,0.999997008446 0.000347439976054 0.00242123618618 -0.000347984637421 0.999999914246 0.000224534124035 -0.00242115796642 -0.000225376005325 0.999997043595
169.004,0.99999886649 0.000348962962344 0.00146466475628 -0.000349292377682 0.999999913762 0.000224658580879 -0.00146458623244 -0.000225169922462 0.999998902142
169.03,0.99999980851 0.000350475058189 0.000510046113134 -0.000350589734097 0.999999913284 0.000224762353994 -0.000509967295306 -0.000224941127885 0.999999844667
169.055,0.999999840203 0.000351976952611 -0.000442386389177 -0.000351877509215 0.999999912813 0.000224846286297 0.000442465491317 -0.000224690584547 0.999999876869
169.081,0.999998968126 0.000353469457229 -0.0013924104359 -0.000353156632788 0.999999912349 0.000224903422564 0.00139248981034 -0.000224411451511 0.999999005305
169.107,0.999997199631 0.000354952203802 -0.0023398161418 -0.00035442687761 0.999999911895 0.000224926837344 0.00233989577393 -0.000224096913737 0.99999723733
169.132,0.999994542821 0.000356423935302 -0.00328440092022 -0.000355687094826 0.999999911447 0.000224926852682 0.00328448079869 -0.000223757406195 0.999994581045
169.158,0.999991006569 0.000357882664396 -0.00422595559072 -0.000356935372367 0.999999911006 0.000224912503952 0.00422603570692 -0.000223402088185 0.999991045317
169.183,0.999986600567 0.000359327022667 -0.00516425886675 -0.000358170439263 0.999999910571 0.000224882326843 0.00516433921121 -0.00022302962868 0.99998663984
169.209,0.999981335416 0.000360755750124 -0.00609907162349 -0.000359391123086 0.999999910143 0.000224837908445 0.00609915218702 -0.000222641759738 0.999981375213
169.235,0.999975222769 0.000362168148799 -0.00703012676448 -0.000360596818212 0.999999909722 0.000224780083603 0.007030207538 -0.000222239472832 0.99997526309
169.26,0.999968275261 0.00036356446206 -0.0079571535075 -0.000361787908512 0.999999909309 0.000224703243586 0.00795723447997 -0.00022181731301 0.999968316106
169.286,0.999960506134 0.000364942892488 -0.00887992050346 -0.00036296269169 0.999999908905 0.000224608131645 0.00888000166368 -0.000221376181153 0.999960547503
169.311,0.999951929205 0.000366302126986 -0.00979821928137 -0.000364119831097 0.999999908507 0.000224506702813 0.00979830062219 -0.000220928184648 0.999951971094
169.337,0.999942559111 0.000367643871757 -0.0107118306898 -0.000365261043993 0.999999908114 0.000224403743062 0.0107119122062 -0.00022047823865 0.999942601516
169.363,0.999932411103 0.000368969108685 -0.0116205459452 -0.000366387432755 0.999999907726 0.000224292870467 0.0116206276301 -0.000220020088763 0.999932454021
169.388,0.999921500752 0.00037027756918 -0.012524185698 -0.000367498819584 0.999999907346 0.000224171354255 0.0125242675432 -0.000219551133513 0.999921544182
169.414,0.999909843948 0.000371569294003 -0.013422589595 -0.000368595391769 0.999999906973 0.000224032683975 0.01342267159 -0.000219064981403 0.999909887889
169.439,0.999897457089 0.000372844360711 -0.0143155961757 -0.000369677499789 0.999999906612 0.000223863111996 0.0143156783049 -0.000218548002618 0.999897501543
169.465,0.9998843572 0.000374101679902 -0.0152030350234 -0.000370744061698 0.99999990626 0.000223669616736 0.0152031172735 -0.000218007316001 0.999884402168
169.491,0.999870561785 0.000375338918447 -0.0160847379826 -0.000371792544836 0.999999905916 0.000223470376957 0.0160848203464 -0.000217461265683 0.999870607261
169.516,0.999856088981 0.000376554626504 -0.0169605287328 -0.000372821574021 0.999999905579 0.000223263680069 0.0169606112024 -0.000216908298947 0.999856134961
169.542,0.999840957579 0.000377748706675 -0.0178302230395 -0.000373831257157 0.999999905251 0.000223040886612 0.0178303056035 -0.000216339918955 0.99984100406
169.567,0.999825186688 0.000378921170084 -0.0186936481987 -0.000374821726803 0.999999904935 0.000222799265391 0.018693730845 -0.000215753531616 0.999825233667
169.593,0.999808795668 0.000380071921639 -0.0195506432013 -0.000375793138939 0.99999990463 0.000222529749188 0.019550725914 -0.000215140202959 0.999808843145
169.619,0.999791804302 0.000381199581281 -0.0204010474514 -0.000376744509269 0.999999904341 0.000222217616217 0.0204011302091 -0.000214485368854 0.999791852278
169.644,0.999774232871 0.000382302333269 -0.0212446965611 -0.000377674137269 0.999999904069 0.000221863641013 0.0212447793421 -0.000213789979051 0.999774281348
169.67,0.999756101991 0.00038337986343 -0.0220814300375 -0.000378581502525 0.999999903811 0.000221482906389 0.0220815128256 -0.000213069266187 0.999756150965
169.695,0.999737432661 0.000384432044743 -0.0229110878917 -0.000379466387083 0.999999903564 0.000221083175575 0.0229111706737 -0.000212331138608 0.999737482129
169.721,0.999718246425 0.000385457826864 -0.023733503474 -0.000380327840459 0.999999903329 0.000220663075601 0.0237335862359 -0.000211574390868 0.999718296382
169.747,0.999698565381 0.000386455556908 -0.0245485035793 -0.000381164291551 0.999999903108 0.000220222141339 0.0245485863069 -0.000210798745786 0.999698615821
169.772,0.999678412006 0.000387424824916 -0.0253559159046 -0.00038197537109 0.9999999029 0.000219761531025 0.0253559985836 -0.000210005522968 0.999678462924
169.798,0.999657808843 0.000388366013584 -0.0261555804824 -0.000382761777376 0.999999902707 0.000219271605197 0.0261556630953 -0.000209185215919 0.999657860235
169.823,0.999636778613 0.000389279082993 -0.0269473431951 -0.000383523968901 0.999999902532 0.000218736972138 0.0269474257184 -0.000208322570178 0.999636830478
169.849,0.999615344362 0.000390164727573 -0.0277310491559 -0.000384262638077 0.999999902374 0.000218161965737 0.0277311315678 -0.000207422042402 0.999615396699
169.875,0.999593528999 0.000391022911513 -0.0285065586339 -0.000384977422797 0.99999990223 0.000217561604794 0.0285066409183 -0.000206498790835 0.999593581803
169.9,0.999571355246 0.000391853316263 -0.029273746305 -0.000385667969804 0.999999902099 0.00021693918441 0.0292738284474 -0.00020555624826 0.999571408512
169.926,0.999548846244 0.000392656636523 -0.0300324789576 -0.0003863350707 0.999999901981 0.000216293295726 0.0300325609428 -0.000204593114312 0.999548899967
169.951,0.999526025366 0.000393432469769 -0.0307826221606 -0.000386978353798 0.999999901877 0.00021562475266 0.0307827039739 -0.000203610343547 0.999526079539
169.977,0.99950291621 0.000394180932496 -0.0315240401762 -0.000387597998853 0.999999901786 0.000214933224721 0.0315241218027 -0.000202607730011 0.999502970828
170.003,0.999479542868 0.000394903475919 -0.0322565875442 -0.000388195687899 0.999999901708 0.000214213248955 0.0322566689672 -0.000201579891951 0.999479597927
170.028,0.999455928931 0.000395599161733 -0.0329801398858 -0.000388770888252 0.999999901647 0.000213454327077 0.0329802210845 -0.000200516474475 0.999455984429
170.054,0.999432097487 0.000396266623471 -0.0336945913302 -0.000389322409294 0.999999901603 0.000212653487614 0.0336946722822 -0.000199414661687 0.999432153422
170.079,0.999408072022 0.000396907504341 -0.0343998261946 -0.000389851502366 0.999999901573 0.000211824527229 0.0343999068835 -0.000198288318442 0.999408128388
170.105,0.999383876157 0.000397523231058 -0.0350957269882 -0.000390359241537 0.999999901554 0.000210978961212 0.0350958074022 -0.000197149030675 0.999383932948
170.131,0.999359533302 0.000398112791673 -0.0357821841735 -0.000390844963725 0.999999901547 0.000210107686533 0.0357822642972 -0.000195987833082 0.999359590513
170.156,0.999335066813 0.000398674209588 -0.0364590907218 -0.000391307081371 0.999999901557 0.000209201104143 0.0364591705358 -0.000194795299006 0.99933512444
170.182,0.999310499996 0.00039920583526 -0.0371263415003 -0.000391743923767 0.999999901582 0.00020826128643 0.0371264209855 -0.000193573671577 0.999310558032
170.207,0.999285855992 0.000399706856669 -0.0377838358046 -0.000392154651503 0.999999901623 0.000207290249174 0.0377839149429 -0.000192325107122 0.999285914432
170.233,0.999261157884 0.0004001779347 -0.0384314741026 -0.000392540017175 0.999999901679 0.000206286734023 0.0384315528753 -0.000191048429192 0.999261216722
170.259,0.999236428477 0.000400618336765 -0.0390691631436 -0.000392899485453 0.999999901752 0.000205246751292 0.0390692415308 -0.000189739776622 0.999236487707
170.284,0.999211690502 0.000401023964529 -0.0396968102599 -0.000393229181183 0.999999901844 0.000204165781298 0.0396968882388 -0.000188394891279 0.999211750117
170.31,0.999186967075 0.000401392602237 -0.0403143114869 -0.000393527075628 0.999999901956 0.000203040494114 0.0403143890333 -0.000187010642402 0.999187027069
