#Time, Orientation
285.503,0.999962883167 0.00774263524584 0.00377940303105 -0.00774185963252 0.999970007197 -0.000219808072759 -0.00378099156989 0.000190540306418 0.999992833873
285.541,0.999960659336 0.00774533900102 0.0043231359456 -0.00774443920565 0.999969986104 -0.00022483654711 -0.00432474762672 0.000191347438383 0.999990629928
285.579,0.999958140598 0.0077481443399 0.00486655016803 -0.00774711809908 0.99996996425 -0.000229692325298 -0.00486818368684 0.000191980971628 0.999988131895
285.617,0.999955329282 0.00775104749493 0.00540931638857 -0.00774989291805 0.999969941663 -0.000234370940194 -0.00541097041381 0.000192438847904 0.999985342076
285.655,0.999952228396 0.00775404810084 0.00595110608105 -0.00775276373429 0.999969918348 -0.000238858778816 -0.00595277918441 0.000192709848745 0.999982263484
285.692,0.999948841712 0.00775714285407 0.00649158636768 -0.00775572761969 0.999969894329 -0.00024315630207 -0.00649327713229 0.000192796886922 0.999978899868
285.73,0.999945173756 0.00776032474469 0.00703042265162 -0.00775877785801 0.999969869657 -0.000247275330023 -0.00703212975943 0.000192714285244 0.9999752557
285.768,0.999941229672 0.00776358983415 0.0075672897841 -0.00776191089747 0.999969844361 -0.000251211565983 -0.0075690118912 0.000192460173158 0.999971336098
285.806,0.999937015313 0.00776693661448 0.0081018579272 -0.00776512565279 0.999969818455 -0.000254957266166 -0.00810359363754 0.000192029262937 0.999967146908
285.844,0.999932537179 0.00777036467618 0.00863380126065 -0.00776842211433 0.999969791939 -0.000258508830946 -0.00863554915815 0.000191420378567 0.999962694629
285.881,0.999927802396 0.00777387096265 0.00916280122967 -0.00777179761423 0.999969764837 -0.000261864169771 -0.00916455988915 0.000190633827069 0.999957986368
285.919,0.999922818792 0.00777745056268 0.0096885355442 -0.00777524767999 0.999969737187 -0.000265016126718 -0.00969030349169 0.000189664908941 0.99995302992
285.957,0.999917594851 0.00778109835096 0.0102106814983 -0.00777876759652 0.999969709027 -0.000267961340948 -0.0102124572404 0.000188512741176 0.999947833729
285.995,0.999912139675 0.00778481067027 0.0107289166599 -0.0077823541398 0.999969680385 -0.000270694447342 -0.0107306986683 0.000187174435057 0.999942406877
286.033,0.999906462958 0.00778858406128 0.0112429218764 -0.00778600432497 0.999969651287 -0.000273206792162 -0.0112447085623 0.000185643798851 0.999936759033
286.07,0.999900574534 0.00779241543561 0.0117524171477 -0.00778971545779 0.999969621756 -0.000275496859588 -0.0117542069159 0.000183921482662 0.999930900009
286.108,0.999894485375 0.007796296415 0.0122570746481 -0.00779347956509 0.999969591855 -0.000277562564025 -0.0122588658932 0.000182008016318 0.999924840716
286.146,0.999888207093 0.00780022151914 0.0127565614833 -0.00779729158696 0.999969561626 -0.000279400371436 -0.0127583525791 0.000179902506924 0.999918592724
286.184,0.999881751013 0.0078041916053 0.0132506069789 -0.00780115275441 0.99996953106 -0.000281009305243 -0.0132523962975 0.000177606067046 0.999912167367
286.222,0.999875129297 0.00780820244887 0.0137389150752 -0.00780505919678 0.999969500188 -0.000282389591379 -0.013740700996 0.000175121283731 0.999905576776
286.259,0.999868354664 0.00781224872289 0.0142211853321 -0.0078090059491 0.999969469049 -0.000283540192395 -0.0142229662323 0.000172449544789 0.999898833629
286.297,0.999861440244 0.00781632493299 0.0146971214192 -0.00781298790491 0.999969437685 -0.000284457661212 -0.0146988956546 0.000169589814942 0.999891951016
286.335,0.999854399436 0.00782042537221 0.0151664391 -0.00781699970547 0.999969406137 -0.000285140714574 -0.0151682050218 0.000166543147947 0.999884942291
286.373,0.999847245583 0.00782454303788 0.0156288843781 -0.00782103466951 0.999969374459 -0.000285588848877 -0.0156306403373 0.000163311177352 0.999877820742
286.411,0.999839996584 0.00782868150218 0.016083935375 -0.0078250968091 0.99996934262 -0.000285796251643 -0.0160856796915 0.000159892171885 0.9998706043
286.448,0.999832667569 0.00783283639377 0.0165312895866 -0.00782918234572 0.999969310656 -0.000285745375447 -0.0165330204489 0.000156271080396 0.999863308065
286.486,0.999825268599 0.00783699187399 0.0169709701647 -0.0078332759573 0.999969278689 -0.0002854211202 -0.0169726856372 0.000152432955605 0.999855941977
286.524,0.999817813776 0.00784114369003 0.0174027504007 -0.0078373735138 0.99996924675 -0.000284834118266 -0.0174044486348 0.000148390370355 0.999848520101
286.562,0.999810317677 0.00784528862381 0.0178263881312 -0.00784147182685 0.999969214858 -0.000283998485771 -0.0178280673934 0.000144159495973 0.999841056984
286.6,0.999802795626 0.00784942241504 0.0182416124764 -0.00784556685312 0.999969183045 -0.000282916146912 -0.0182432710538 0.000139744564418 0.999833567916
286.637,0.999795263333 0.0078535405703 0.0186481451238 -0.00784965429763 0.999969151342 -0.000281589053663 -0.0186497813246 0.000135149909546 0.999826068569
286.675,0.999787735928 0.00785763819134 0.0190457504406 -0.00785372946318 0.999969119785 -0.000280017698072 -0.0190473625815 0.000130378088992 0.999818574032
286.713,0.999780228591 0.00786171095946 0.0194341971789 -0.0078577882865 0.999969088406 -0.000278198893622 -0.0194357835562 0.000125427946509 0.999811099451
286.751,0.999772756593 0.00786575300956 0.0198132557659 -0.00786182509913 0.99996905725 -0.000276131816984 -0.019814814674 0.000120300716373 0.999803660049
286.789,0.999765335138 0.00786975766366 0.0201827047553 -0.00786583330617 0.999969026365 -0.000273820444052 -0.0201842345241 0.000115002396742 0.999796270973
286.826,0.999757979236 0.00787372129106 0.0205423335119 -0.00786980937849 0.999968995777 -0.000271266710656 -0.0205438324912 0.000109536809552 0.999788947202
286.864,0.999750703762 0.00787764056303 0.0208919388018 -0.00787375011399 0.99996896551 -0.000268470380565 -0.0208934053443 0.000103905546387 0.999781703582
286.902,0.999743523623 0.00788151093022 0.0212313155469 -0.00787765106165 0.999968935597 -0.000265431764236 -0.0212327480121 9.81107918005e-05 0.99977455498
286.94,0.999736453524 0.00788532820553 0.021560266576 -0.00788150811937 0.99996890607 -0.000262150933228 -0.0215616633287 9.21544281989e-05 0.999767516067
286.978,0.999729507727 0.00788908761611 0.0218786123058 -0.0078853165569 0.999968876963 -0.000258629018642 -0.0218799717239 8.60392776342e-05 0.999760601061
287.015,0.999722700376 0.00789278438192 0.0221861737753 -0.00788907164293 0.999968848311 -0.000254866029726 -0.0221874942411 7.97670410763e-05 0.999753824067
287.053,0.999716045407 0.00789641495306 0.0224827753461 -0.00789276987445 0.99996882014 -0.000250861278195 -0.022484055241 7.33386730372e-05 0.999747198986
287.091,0.999709556305 0.00789997460286 0.0227682549737 -0.00789640643415 0.999968792485 -0.000246619321817 -0.0227694927195 6.67602977211e-05 0.999740739264
287.129,0.99970324612 0.00790345684099 0.0230424622547 -0.00789997470419 0.999968765395 -0.000242145284843 -0.0230436563173 6.00385583562e-05 0.999734457893
287.167,0.999697127653 0.0079068578607 0.0233052475025 -0.0079034709001 0.999968738897 -0.00023743692427 -0.0233063963347 5.31726657355e-05 0.999728367639
287.204,0.999691213375 0.00791017504169 0.0235564647514 -0.0079068924611 0.999968713011 -0.000232489795101 -0.0235575667755 4.61595718092e-05 0.99972248095
287.242,0.999685515404 0.0079134026168 0.0237959734117 -0.00791023347126 0.999968687779 -0.000227307612615 -0.0237970270835 3.90044225101e-05 0.999716809892
287.28,0.999680045141 0.00791653502947 0.0240236512436 -0.007913488056 0.999968663242 -0.000221900236109 -0.0240246551013 3.1718360873e-05 0.999711365816
287.318,0.999674813319 0.00791956901637 0.0242393903088 -0.00791665274686 0.999968639426 -0.000216271830298 -0.0242403429273 2.43066657095e-05 0.999706159421
287.356,0.999669830314 0.00792250141427 0.0244430835177 -0.00791972427298 0.999968616353 -0.000210421781562 -0.0244439834714 1.67698248269e-05 0.999701201055
287.393,0.999665106055 0.00792532945692 0.024634627845 -0.00792269967565 0.999968594042 -0.000204352299568 -0.0246354737302 9.11110518321e-06 0.99969650062
287.431,0.999660649698 0.00792805009859 0.0248139369541 -0.00792557559594 0.999968572516 -0.000198069756694 -0.0248147274214 1.3378084996e-06 0.999692067239
287.469,0.999656470198 0.00793065946451 0.0249809173328 -0.00792834783421 0.999968551804 -0.000191580199636 -0.0249816510853 -6.54301570358e-06 0.999687909833
287.507,0.999652575937 0.00793315475142 0.0251354824352 -0.00793101333973 0.999968531927 -0.00018488586714 -0.0251361581982 -1.45282131529e-05 0.999684036754
287.545,0.999648974389 0.0079355341819 0.0252775651571 -0.00793357010532 0.999968512897 -0.000177987708342 -0.0252781816673 -2.2616105168e-05 0.999680455456
287.582,0.999645672465 0.00793779537019 0.0254071038537 -0.00793601518811 0.999968494732 -0.000170898990989 -0.0254076599573 -3.07927252978e-05 0.999677172825
287.62,0.999642676386 0.00793993553928 0.025524046935 -0.00793834539992 0.999968477452 -0.000163626506252 -0.025524541536 -3.90506619363e-05 0.999674195053
287.658,0.999639991656 0.00794195145468 0.025628353239 -0.0079405574218 0.999968461083 -0.000156163730943 -0.0256287851933 -4.73958998241e-05 0.999671527614
287.696,0.999637623329 0.00794384028711 0.0257199810659 -0.00794264811822 0.999968445645 -0.000148512415262 -0.0257203492474 -5.58261613858e-05 0.999669175537
287.734,0.999635575693 0.00794560123866 0.0257988997607 -0.00794461627841 0.999968431143 -0.000140678013679 -0.0257992030903 -6.43356118129e-05 0.999667143093
287.771,0.999633852337 0.00794723416816 0.0258650871175 -0.00794646129964 0.999968417577 -0.000132667399489 -0.0258653245743 -7.29170901603e-05 0.999665433867
287.809,0.999632456192 0.00794873782047 0.025918528028 -0.00794818144873 0.999968404958 -0.00012448762209 -0.0259186986504 -8.15632962145e-05 0.999664050773
287.847,0.99963138948 0.00795011025944 0.0259592163231 -0.00794977432516 0.9999683933 -0.000116144799433 -0.0259593192019 -9.02679241886e-05 0.999662996013
287.885,0.999630653722 0.00795134975711 0.0259871540594 -0.00795123777164 0.999968382616 -0.00010764336335 -0.0259871883236 -9.90264352607e-05 0.999662271088
287.923,0.999630249848 0.00795245586546 0.0260023467092 -0.00795257089896 0.999968372909 -9.89879017491e-05 -0.0260023115275 -0.000107834204787 0.99966187692
287.96,0.999630178124 0.00795342884344 0.0260048063501 -0.00795377348075 0.999968364177 -9.01844379035e-05 -0.0260047009421 -0.000116685253394 0.999661813772
287.998,0.99963043806 0.00795426865428 0.0259945554757 -0.00795484499584 0.99996835642 -8.12387368735e-05 -0.0259943791096 -0.000125573945416 0.999662081148
288.036,0.999631028416 0.00795497533544 0.0259716267354 -0.00795578495685 0.999968349639 -7.21579491799e-05 -0.0259713787388 -0.00013449335234 0.999662677806
288.074,0.999631947316 0.00795555016012 0.0259360584204 -0.00795659407324 0.999968343823 -6.29505977916e-05 -0.0259357381906 -0.000143435260056 0.999663601874
288.112,0.999633192239 0.00795599501244 0.0258878951936 -0.00795727366334 0.999968338959 -5.36252075863e-05 -0.0258875021978 -0.00015239152918 0.999664850841
288.149,0.999634759998 0.00795631098894 0.0258271895461 -0.00795782430275 0.999968335038 -4.418853544e-05 -0.0258267233068 -0.000161355840622 0.999666421526
288.187,0.999636646619 0.00795649839647 0.0257540068782 -0.00795824585294 0.99996833206 -3.46444402763e-05 -0.0257534669503 -0.000170324866334 0.999668309956
288.225,0.999638847509 0.00795655837151 0.0256684189013 -0.00795853900315 0.999968330014 -2.49968827161e-05 -0.025667804872 -0.000179295257945 0.999670511542
288.263,0.999641357549 0.00795649305799 0.0255705004849 -0.00795870542483 0.999968328886 -1.52508465856e-05 -0.025569811982 -0.00018826270394 0.999673021179
288.301,0.999644170994 0.00795630472828 0.0254603341163 -0.00795874687343 0.999968328658 -5.41316520019e-06 -0.0254595708222 -0.000197221115506 0.999675833137
288.338,0.999647281449 0.00795599582347 0.0253380114074 -0.00795866522643 0.999968329312 4.50729727366e-06 -0.0253371730751 -0.000206162457761 0.999678941039
288.376,0.999650682018 0.00795556858454 0.025203628104 -0.00795846218237 0.999968330833 1.4502281424e-05 -0.0252027145522 -0.00021507933664 0.999682338005
288.414,0.999654365356 0.00795502505223 0.0250572824118 -0.00795813925669 0.999968333207 2.45639550773e-05 -0.0250562935212 -0.000223964807751 0.999686016705
288.452,0.999658323606 0.00795436746829 0.0248990779696 -0.00795769818308 0.999968336417 3.46848564436e-05 -0.0248980136794 -0.000232812352966 0.999689969297
288.49,0.999662548693 0.00795359402562 0.0247291140507 -0.00795713730461 0.999968340474 4.48839220157e-05 -0.0247279741502 -0.000241641731801 0.999694187691
288.527,0.999667031161 0.00795270925691 0.0245475299296 -0.00795645991839 0.999968345352 5.51236097021e-05 -0.0245463145042 -0.000250416693238 0.999698662466
288.565,0.999671761078 0.00795171781471 0.0243544716139 -0.00795566950973 0.999968351024 6.53678053166e-05 -0.0243531810335 -0.000259102476303 0.999703383729
288.603,0.999676729112 0.00795061857923 0.0241500504366 -0.00795476555222 0.99996835749 7.56522806909e-05 -0.024148684786 -0.000267735813809 0.999708342138
288.641,0.99968192502 0.00794941549783 0.0239344016407 -0.00795375182477 0.999968364719 8.59816556666e-05 -0.0239329609652 -0.000276322597778 0.999713527479
288.679,0.99968733792 0.00794811219022 0.0237076762903 -0.00795263140175 0.999968372686 9.63444359539e-05 -0.0237061607238 -0.000284852723631 0.999718928901
288.716,0.999692956519 0.00794671147197 0.0234700332884 -0.00795140650121 0.999968381372 0.000106726130006 -0.0234684430764 -0.000293313135717 0.999724535133
288.754,0.999698769269 0.00794521563732 0.0232216336791 -0.0079500789338 0.999968390765 0.000117116246905 -0.0232199691472 -0.000301694788613 0.999730334647
288.792,0.999704764354 0.00794362790564 0.0229626414639 -0.00794865147781 0.999968400842 0.000127505316864 -0.022960903009 -0.000309989706756 0.999736315655
288.83,0.999710929619 0.00794195199061 0.0226932280302 -0.00794712739794 0.999968411578 0.000137882627897 -0.0226914161297 -0.00031818874434 0.999742466033
288.868,0.99971725268 0.00794019115985 0.0224135686074 -0.00794550964232 0.999968422952 0.000148242289269 -0.0224116837809 -0.000326287599648 0.999748773426
288.905,0.999723721049 0.00793834792719 0.0221238379178 -0.00794380046931 0.999968434945 0.000158580606832 -0.0221218807096 -0.000334284148382 0.999755225367
288.943,0.999730321906 0.00793642462739 0.021824221093 -0.00794200181216 0.999968447544 0.000168886419012 -0.0218221921309 -0.000342168877514 0.999761809058
288.981,0.99973704227 0.00793442515333 0.0215149067201 -0.00794011708157 0.999968460727 0.000179143657459 -0.0215128067536 -0.000349927428606 0.999768511555
289.019,0.999743868694 0.00793235199627 0.0211961034161 -0.00793814900066 0.999968474468 0.000189368180331 -0.0211939330626 -0.000357577504362 0.999775319429
289.057,0.999750787835 0.00793020823631 0.0208680143146 -0.00793610026851 0.99996848875 0.000199547028053 -0.0208657742879 -0.000365107952511 0.999782219366
289.094,0.99975778665 0.00792799566191 0.0205308284451 -0.0079339719722 0.999968503572 0.000209650571337 -0.0205285196885 -0.000372490808619 0.999789198346
289.132,0.999764851725 0.00792571529038 0.0201847539451 -0.00793176508657 0.999968518926 0.000219678939405 -0.0201823773946 -0.000379728008904 0.999796242966
289.17,0.999771969594 0.00792337171931 0.0198300023678 -0.00792948389328 0.999968534785 0.000229617780411 -0.0198275590655 -0.000386807104955 0.999803339803
289.208,0.999779126698 0.0079209690713 0.0194667939654 -0.00792713235396 0.999968551121 0.00023945886349 -0.0194642850104 -0.000393721825692 0.999810475336
289.246,0.999786309483 0.00791851070226 0.0190953543507 -0.0079247137674 0.999968567912 0.000249198009164 -0.0190927808668 -0.000400469975429 0.999817636043
289.283,0.999793504503 0.00791599687303 0.0187159115843 -0.00792222835412 0.999968585159 0.000258830908235 -0.0187132747223 -0.000407049186244 0.999824808484
289.321,0.999800698439 0.00791342784872 0.0183286950197 -0.00791967633712 0.999968602864 0.000268352084315 -0.0183259959664 -0.000413455933563 0.999831979347
289.359,0.999807878018 0.00791080724424 0.017933939368 -0.00791706128521 0.999968621004 0.000277754516642 -0.0179311793565 -0.000419685250956 0.999839135397
289.397,0.999815030143 0.00790813922536 0.0175318804775 -0.00791438733232 0.999968639551 0.000287030628095 -0.0175290607917 -0.000425731628844 0.999846263573
289.435,0.999822141914 0.00790542651678 0.0171227559183 -0.00791165727215 0.999968658488 0.000296177274004 -0.0171198778576 -0.000431593972861 0.999853351001
289.472,0.999829200624 0.00790267043009 0.0167068063994 -0.00790887248666 0.999968677807 0.000305190287723 -0.0167038712873 -0.000437270162884 0.999860384993
289.51,0.999836193698 0.00789987347257 0.0162842798701 -0.00790603547108 0.999968697495 0.000314059076941 -0.0162812891043 -0.000442751726359 0.999867353
289.548,0.999843108795 0.0078970391615 0.015855427069 -0.00790314981821 0.99996871753 0.000322776604346 -0.0158523820926 -0.000448033779093 0.999874242716
289.586,0.999849933953 0.00789416929983 0.0154204949641 -0.00790021751149 0.999968737899 0.000331341216651 -0.0154173972234 -0.000453116757935 0.999881042198
289.624,0.999856657496 0.00789126518519 0.0149797327707 -0.00789724003118 0.999968758597 0.000339750388857 -0.0149765837224 -0.000458000233478 0.999887739787
289.661,0.999863268094 0.00788832836292 0.0145333888666 -0.00789421923581 0.999968779609 0.000348009538356 -0.014530189915 -0.000462691712301 0.999894324165
289.699,0.999869754566 0.0078853616866 0.014081724877 -0.00789115804203 0.99996880092 0.000356105817774 -0.0140784775169 -0.000467180553126 0.999900784185
289.737,0.999876106097 0.00788236974244 0.013625002858 -0.00788806108512 0.999968822504 0.00036402286373 -0.0136217087017 -0.000471452618346 0.999907109078
289.775,0.999882312438 0.00787935546792 0.013163473364 -0.00788493164418 0.999968844337 0.000371763917746 -0.0131601339872 -0.000475513253432 0.999913288621
289.813,0.999888363633 0.00787632052847 0.0126973952221 -0.00788177162495 0.99996886641 0.000379323647325 -0.012694012232 -0.000479359270384 0.999919312879
289.85,0.999894250104 0.00787326718508 0.0122270303794 -0.00787858356301 0.999968888709 0.000386697824277 -0.0122236054054 -0.000482988611594 0.999925172297
289.888,0.999899962703 0.00787019776023 0.0117526411767 -0.00787537007141 0.999968911218 0.000393882126675 -0.0117491758712 -0.000486399122354 0.999930857751
289.926,0.999905492708 0.0078671142268 0.0112744918421 -0.0078721334196 0.999968933926 0.000400871205908 -0.0112709878884 -0.000489587624676 0.999936360543
289.964,0.99991083214 0.00786401710358 0.0107928218508 -0.00786887488174 0.999968956812 0.000407701679337 -0.0107892806342 -0.000492592690215 0.999941672687
290.002,0.999915972521 0.00786090502646 0.0103079615085 -0.00786559215593 0.999968979948 0.0004142476922 -0.0103043853932 -0.000495291105195 0.999946785748
290.039,0.999920906538 0.00785778012914 0.00982018126334 -0.0078622876886 0.999969003331 0.000420488055608 -0.00981657276774 -0.000497663887999 0.999951692448
290.077,0.999925628221 0.00785464600677 0.00932966034206 -0.00785896698194 0.999969026857 0.000426572108542 -0.00932602080025 -0.000499861876196 0.999956386786
290.115,0.999930131202 0.00785150541246 0.0088366609167 -0.0078556330585 0.999969050511 0.000432491697249 -0.00883299171566 -0.000501879045198 0.999960862421
290.153,0.999934409804 0.00784835896801 0.00834142384808 -0.00785228658983 0.999969074305 0.000438211129459 -0.0083377266455 -0.000503681637728 0.999965113701
290.191,0.999938457905 0.0078452103926 0.00784430213223 -0.00784893270623 0.999969098148 0.000443851517041 -0.00784057762023 -0.000505393601052 0.999969134484
290.228,0.999942270586 0.00784206437928 0.00734557834253 -0.00784557643276 0.999969121997 0.000449424140315 -0.00734182711271 -0.000507028491652 0.999972919882
290.266,0.999945844364 0.00783891955957 0.00684541294712 -0.0078422153174 0.999969145957 0.000454745397811 -0.00684163702586 -0.000508403973053 0.999976466487
290.304,0.999949175488 0.00783577679097 0.00634405571971 -0.00783885054751 0.999969170033 0.000459789077532 -0.0063402573281 -0.000509495813628 0.999979770571
290.342,0.9999522606 0.0078326381359 0.00584177199967 -0.00783548477646 0.999969194205 0.000464562783833 -0.00583795328706 -0.000510313721455 0.999982828793
290.38,0.999955096889 0.0078295055331 0.00533882466428 -0.00783212055075 0.999969218452 0.000469079905527 -0.00533498766328 -0.00051087316075 0.999985638354
290.417,0.999957682094 0.00782638134782 0.00483547069996 -0.00782876078137 0.999969242751 0.000473346833666 -0.00483161738135 -0.000511182545994 0.999988197013
290.455,0.99996001449 0.00782326814511 0.00433196214296 -0.00782540855623 0.999969267078 0.000477367989211 -0.00432809443132 -0.000511248275027 0.999990503067
290.493,0.999962092911 0.0078201666027 0.00382854212836 -0.00782206507858 0.999969291424 0.000481151905231 -0.00382466187122 -0.000511080771847 0.999992555351
290.531,0.999963916674 0.00781707734003 0.00332545518717 -0.00781873145047 0.999969315782 0.000484699212466 -0.00332156421695 -0.000510682563965 0.999994353191
290.569,0.99996548557 0.00781400359931 0.00282294474828 -0.00781541138093 0.999969340128 0.000488005831363 -0.00281904491783 -0.000510051462633 0.999995896408
290.606,0.999966799891 0.00781094832184 0.00232125014172 -0.00781210829113 0.999969364437 0.00049107126428 -0.00231734329665 -0.000509188818139 0.999997185319
290.644,0.999967860437 0.00780791209217 0.001820604904 -0.00780882323211 0.999969388708 0.000493889725107 -0.00181669292537 -0.000508090633577 0.999998220734
290.682,0.999968668428 0.00780489829472 0.00132125877598 -0.00780556011029 0.999969412899 0.000496484358796 -0.00131734335258 -0.000506781967957 0.999999003889
290.72,0.999969225591 0.00780190990011 0.000823452177022 -0.00780232235096 0.999969436984 0.000498861859511 -0.00081953493456 -0.000505271346657 0.999999536532
290.758,0.99996953416 0.00779894619814 0.00032739981182 -0.00779910965761 0.999969460981 0.000500993574562 -0.000323482591417 -0.000503531738406 0.999999820907
290.795,0.999969596779 0.0077960074899 -0.000166689659042 -0.00779592279424 0.999969484896 0.000502855676332 0.000170604839109 -0.000501540888187 0.999999859675
290.833,0.999969416483 0.00779309664138 -0.000658592002979 -0.00779276511555 0.9999695087 0.00050446156458 0.000662503239378 -0.000499313883585 0.999999655887
290.871,0.99996899674 0.00779021576711 -0.00114808423923 -0.00778963918394 0.999969532363 0.000505832149184 0.0011519898014 -0.000496873304762 0.999999213018
290.909,0.999968341405 0.0077873644184 -0.00163497490288 -0.00778654501112 0.999969555899 0.000506942979983 0.00163887287726 -0.000494196125207 0.999998534932
290.947,0.999967454698 0.00778454351794 -0.00211906278838 -0.00778348397944 0.999969579299 0.000507791971737 0.00212295125371 -0.000491281754229 0.999997625857
290.984,0.999966341166 0.00778175781069 -0.00260015007834 -0.00778046134089 0.999969602535 0.00050835732512 0.00260402695396 -0.00048810984724 0.99999649039
291.022,0.999965005872 0.00777900535189 -0.00307800368923 -0.00777747551112 0.999969625597 0.000508681684593 0.00308186723425 -0.000484724785405 0.999995133556
291.06,0.999963454213 0.00777628521637 -0.00355241148225 -0.00777452590701 0.999969648482 0.000508784942844 0.003556260118 -0.000481148033796 0.999993560734
291.098,0.999961691678 0.00777360389142 -0.00402321511068 -0.00777161960354 0.999969671163 0.000508608456432 0.00402704681192 -0.000477322075072 0.999991777495
291.136,0.999959724181 0.00777096263404 -0.00449022888307 -0.00776875829922 0.999969693629 0.000508151878636 0.00449404162979 -0.000473247909502 0.999989789761
291.173,0.999957557981 0.00776836230237 -0.00495325986294 -0.00776594320303 0.999969715861 0.000507432185738 0.00495705177479 -0.000468943914527 0.999987603788
291.211,0.999955199605 0.00776580291588 -0.00541212414249 -0.00776317467922 0.999969737851 0.000506459201545 0.00541589342233 -0.000464421246869 0.999985226096
291.249,0.999952655793 0.00776328549014 -0.00586664897443 -0.00776045406887 0.999969759585 0.000505240528476 0.005870393891 -0.00045968874836 0.999982663431
291.287,0.999949933497 0.00776081188448 -0.00631666824954 -0.00775778355452 0.999969781043 0.000503780045733 0.00632038710858 -0.000454751478162 0.999979922752
291.325,0.99994703989 0.00775838266442 -0.0067620199683 -0.00775516401926 0.999969802217 0.000502079786372 0.0067657110974 -0.000449612622215 0.999977011237
291.362,0.999943982337 0.00775599781948 -0.00720254716701 -0.00775259572282 0.999969823101 0.000500146254906 0.00720620894973 -0.000444279801521 0.999973936244
291.4,0.999940768358 0.00775365782794 -0.00763809966784 -0.00775007939163 0.999969843685 0.000497985710827 0.00764173054171 -0.000438760335489 0.999970705293
291.438,0.999937405634 0.00775136350786 -0.00806853011258 -0.00774761612508 0.99996986396 0.000495597642385 0.00807212851651 -0.000433054746759 0.999967326069
291.476,0.999933901966 0.00774911620521 -0.00849369750531 -0.00774520747691 0.999969883908 0.000492988853374 0.00849726193625 -0.000427170818355 0.999963806377
291.514,0.999930265303 0.00774691694036 -0.00891346220094 -0.00774285467116 0.999969903517 0.000490164178018 0.00891699119825 -0.000421114354129 0.999960154171
291.551,0.99992650368 0.00774476682255 -0.00932769126009 -0.0077405590529 0.999969922776 0.000487122808086 0.0093311833616 -0.000414885461327 0.999956377492
291.589,0.99992262512 0.00774266670281 -0.00973626648058 -0.0077383217202 0.999969941676 0.000483861317651 0.00973972020163 -0.00040848151656 0.999952484368
291.627,0.99991863757 0.007740617278 -0.0101390869308 -0.00773614346222 0.999969960203 0.000480390460782 0.0101425008734 -0.000401913943974 0.999948482744
291.665,0.999914549296 0.00773861896356 -0.0105360278589 -0.00773402469611 0.999969978346 0.000476727968799 0.010539400766 -0.000395201332399 0.999944380877
291.703,0.999910368939 0.00773667212928 -0.0109269388208 -0.00773196615088 0.999969996103 0.00047285634978 0.0109302693046 -0.000388327246069 0.999940187419
291.74,0.999906104633 0.0077347765434 -0.0113117261668 -0.00772996776431 0.999970013475 0.000468774446823 0.011315012833 -0.000381291152447 0.999935910497
291.778,0.999901764366 0.00773293173765 -0.0116903116039 -0.00772802884503 0.99997003045 0.000464513532834 0.0116935533019 -0.000374124835771 0.999931558079
291.816,0.999897356682 0.00773113845937 -0.012062570164 -0.00772615025803 0.999970047019 0.000460073460157 0.0120657657457 -0.000366829007106 0.999927138712
291.854,0.999892889981 0.00772939746856 -0.0124283940714 -0.00772433290455 0.999970063175 0.000455450945414 0.0124315423661 -0.000359401108779 0.999922660802
291.892,0.999888372332 0.00772770891505 -0.0127877046444 -0.00772257692145 0.999970078911 0.000450653620039 0.0127908045423 -0.000351849281862 0.999918132409
291.929,0.999883811895 0.00772607223473 -0.0131404154089 -0.00772088174202 0.999970094227 0.000445687063872 0.013143465845 -0.000344179686924 0.999913561687
291.967,0.99987921679 0.00772448718948 -0.0134864424473 -0.00771924716347 0.999970109121 0.000440552783183 0.01348944237 -0.000336394389197 0.999908956747
292.005,0.999874594989 0.0077229534616 -0.0138257110147 -0.00771767284272 0.999970123593 0.000435255707436 0.0138286594117 -0.000328498809759 0.999904325557
292.043,0.99986995446 0.00772147042489 -0.0141581447348 -0.00771615807507 0.999970137641 0.000429803519488 0.0141610406544 -0.000320501142634 0.999899676071
292.081,0.999865303116 0.00772003796722 -0.0144836679559 -0.00771470265873 0.999970151262 0.000424203421524 0.0144865105032 -0.000312409090958 0.999895016196
292.118,0.999860648665 0.00771865635281 -0.0148022158654 -0.00771330680254 0.99997016445 0.000418458936468 0.0148050041739 -0.00030422659133 0.999890353638
292.156,0.999855998658 0.00771732479955 -0.0151137303405 -0.00771196963223 0.999970177208 0.000412575121043 0.0151164635831 -0.000295959080256 0.999885695936
292.194,0.999851360605 0.0077160418198 -0.0154181514809 -0.00771068954437 0.999970189544 0.000406557747828 0.0154208288753 -0.000287612737913 0.999881050583
292.232,0.999846741907 0.00771480609085 -0.0157154212645 -0.00770946515319 0.999970201466 0.000400408336371 0.0157180420406 -0.000279189477947 0.999876424968
292.27,0.999842149664 0.00771361572773 -0.0160054955522 -0.00770829448488 0.999970212985 0.000394129261642 0.0160080589579 -0.000270691975113 0.999871826173
292.307,0.999837590746 0.00771246956847 -0.0162883376753 -0.00770717611028 0.999970224106 0.000387733197222 0.0162908430559 -0.000262133138756 0.999867261049
292.345,0.999833071979 0.00771136857597 -0.0165639056696 -0.00770611072598 0.999970234817 0.00038123167502 0.0165663524599 -0.000253524745627 0.999862736425
292.383,0.999828600058 0.0077103137869 -0.0168321587243 -0.00770509919331 0.999970245107 0.000374629760156 0.0168345463983 -0.000244872096028 0.999858258997
