#Time, x, y, z
242.525,135,125,-13.7791687266
242.563,135,125,-13.7854332489
242.6,135,125,-13.7918548094
242.638,135,125,-13.798427904
242.676,135,125,-13.8051463405
242.714,135,125,-13.8120042646
242.752,135,125,-13.8189953346
242.789,135,125,-13.8261137419
242.827,135,125,-13.8333549218
242.865,135,125,-13.8407132187
242.903,135,125,-13.8481818155
242.941,135,125,-13.8557535985
242.978,135,125,-13.8634220431
243.016,135,125,-13.8711807274
243.054,135,125,-13.8790220444
243.092,135,125,-13.8869395696
243.13,135,125,-13.8949269613
243.167,135,125,-13.9029762781
243.205,135,125,-13.9110819407
243.243,135,125,-13.9192358792
243.281,135,125,-13.9274296722
243.319,135,125,-13.9356593253
243.356,135,125,-13.9439197794
243.394,135,125,-13.9522025761
243.432,135,125,-13.960498442
243.47,135,125,-13.9687997835
243.508,135,125,-13.9771001677
243.545,135,125,-13.9853951736
243.583,135,125,-13.9936783108
243.621,135,125,-14.0019412305
243.659,135,125,-14.010177109
243.697,135,125,-14.0183792857
243.734,135,125,-14.026541331
243.772,135,125,-14.034657098
243.81,135,125,-14.042720256
243.848,135,125,-14.0507242124
243.886,135,125,-14.0586621318
243.923,135,125,-14.0665205494
243.961,135,125,-14.0742923859
243.999,135,125,-14.0819820452
244.037,135,125,-14.0895767901
244.075,135,125,-14.0970635146
244.112,135,125,-14.1044480087
244.15,135,125,-14.1117267495
244.188,135,125,-14.1188894722
244.226,135,125,-14.1259345334
244.264,135,125,-14.1328578514
244.301,135,125,-14.1396523705
244.339,135,125,-14.1463139034
244.377,135,125,-14.1528375485
244.415,135,125,-14.1592182656
244.453,135,125,-14.1654534256
244.49,135,125,-14.171540099
244.528,135,125,-14.1774730124
244.566,135,125,-14.1832471107
244.604,135,125,-14.1888600471
244.642,135,125,-14.1943095159
244.679,135,125,-14.1995913118
244.717,135,125,-14.204701039
244.755,135,125,-14.2096358723
244.793,135,125,-14.2143938243
244.831,135,125,-14.2189716846
244.868,135,125,-14.2233658987
244.906,135,125,-14.227574108
244.944,135,125,-14.2315944098
244.982,135,125,-14.2354236415
245.02,135,125,-14.239059102
245.057,135,125,-14.2424988592
245.095,135,125,-14.2457442462
245.133,135,125,-14.248793699
245.171,135,125,-14.2516411356
245.209,135,125,-14.2542843777
245.246,135,125,-14.2567222805
245.284,135,125,-14.2589538709
245.322,135,125,-14.260978627
245.36,135,125,-14.2627955834
245.398,135,125,-14.2644026104
245.435,135,125,-14.2657983018
245.473,135,125,-14.2669833528
245.511,135,125,-14.2679582687
245.549,135,125,-14.268722924
245.587,135,125,-14.2692773379
245.624,135,125,-14.2696214991
245.662,135,125,-14.2697555272
245.7,135,125,-14.2696800945
245.738,135,125,-14.2693961787
245.776,135,125,-14.2689047196
245.813,135,125,-14.2682067996
245.851,135,125,-14.2673035217
245.889,135,125,-14.2661960924
245.927,135,125,-14.2648864082
245.965,135,125,-14.2633765152
246.002,135,125,-14.2616681189
246.04,135,125,-14.2597632188
246.078,135,125,-14.2576639325
246.116,135,125,-14.2553719723
246.154,135,125,-14.2528899227
246.191,135,125,-14.2502210819
246.229,135,125,-14.247368194
246.267,135,125,-14.2443340271
246.305,135,125,-14.2411218127
246.343,135,125,-14.2377348607
246.38,135,125,-14.2341766366
246.418,135,125,-14.2304506922
246.456,135,125,-14.2265606692
246.494,135,125,-14.2225104189
246.532,135,125,-14.2183040014
246.569,135,125,-14.2139455991
246.607,135,125,-14.2094394112
246.645,135,125,-14.2047897485
246.683,135,125,-14.200001136
246.721,135,125,-14.1950782457
246.758,135,125,-14.1900258504
246.796,135,125,-14.1848488843
246.834,135,125,-14.1795524706
246.872,135,125,-14.1741416784
246.91,135,125,-14.1686214583
246.947,135,125,-14.1629967721
246.985,135,125,-14.1572722749
247.023,135,125,-14.1514537809
247.061,135,125,-14.1455474241
247.099,135,125,-14.1395581208
247.136,135,125,-14.1334912303
247.174,135,125,-14.1273525917
247.212,135,125,-14.1211481937
247.25,135,125,-14.1148838833
247.288,135,125,-14.1085655524
247.325,135,125,-14.1021991498
247.363,135,125,-14.0957906898
247.401,135,125,-14.0893462011
247.439,135,125,-14.0828729504
247.477,135,125,-14.0763769007
247.514,135,125,-14.0698623417
247.552,135,125,-14.0633351901
247.59,135,125,-14.0568017625
247.628,135,125,-14.0502682137
247.666,135,125,-14.0437405832
247.703,135,125,-14.03722506
247.741,135,125,-14.0307277332
247.779,135,125,-14.02425453
247.817,135,125,-14.0178113752
247.855,135,125,-14.0114041702
247.892,135,125,-14.0050382463
247.93,135,125,-13.9987206753
247.968,135,125,-13.9924581043
248.006,135,125,-13.9862543977
248.044,135,125,-13.9801145351
248.081,135,125,-13.9740447286
248.119,135,125,-13.9680514822
248.157,135,125,-13.9621401371
248.195,135,125,-13.956315376
248.233,135,125,-13.9505829538
248.27,135,125,-13.9449487932
248.308,135,125,-13.9394182019
248.346,135,125,-13.9339957664
248.384,135,125,-13.9286868377
248.422,135,125,-13.9234968302
248.459,135,125,-13.9184301934
248.497,135,125,-13.9134917686
248.535,135,125,-13.9086863519
248.573,135,125,-13.9040175484
248.611,135,125,-13.8994931311
248.648,135,125,-13.8951187251
248.686,135,125,-13.8908941948
248.724,135,125,-13.8868219995
248.762,135,125,-13.882910209
248.8,135,125,-13.8791638425
248.837,135,125,-13.8755812236
248.875,135,125,-13.8721647182
248.913,135,125,-13.8689185575
248.951,135,125,-13.8658464197
248.989,135,125,-13.8629517245
249.026,135,125,-13.8602376779
249.064,135,125,-13.8577067705
249.102,135,125,-13.8553610869
249.14,135,125,-13.8532027445
249.178,135,125,-13.851233694
249.215,135,125,-13.8494556922
249.253,135,125,-13.8478701844
249.291,135,125,-13.8464786051
249.329,135,125,-13.8452817859
249.367,135,125,-13.8442806492
249.404,135,125,-13.8434762423
249.442,135,125,-13.8428690756
249.48,135,125,-13.8424586138
249.518,135,125,-13.8422467497
249.556,135,125,-13.8422344123
249.593,135,125,-13.842418665
249.631,135,125,-13.842798177
249.669,135,125,-13.8433734995
249.707,135,125,-13.8441448511
249.745,135,125,-13.845111275
249.782,135,125,-13.8462716502
249.82,135,125,-13.8476245178
249.858,135,125,-13.8491684082
249.896,135,125,-13.850901663
249.934,135,125,-13.852822386
249.971,135,125,-13.8549286219
250.009,135,125,-13.8572182244
250.047,135,125,-13.8596889542
250.085,135,125,-13.8623381221
250.123,135,125,-13.8651628679
250.16,135,125,-13.8681603428
250.198,135,125,-13.8713276366
250.236,135,125,-13.8746614749
250.274,135,125,-13.8781581952
250.312,135,125,-13.8818139359
250.349,135,125,-13.8856249463
250.387,135,125,-13.889587379
250.425,135,125,-13.8936972088
250.463,135,125,-13.8979500494
250.501,135,125,-13.9023413848
250.538,135,125,-13.9068665013
250.576,135,125,-13.9115206578
250.614,135,125,-13.9162992564
250.652,135,125,-13.9211974884
250.69,135,125,-13.9262103091
250.727,135,125,-13.9313326327
250.765,135,125,-13.9365593061
250.803,135,125,-13.9418852663
250.841,135,125,-13.9473053498
250.879,135,125,-13.9528141746
250.916,135,125,-13.9584063706
250.954,135,125,-13.9640765177
250.992,135,125,-13.9698189237
251.03,135,125,-13.9756278222
251.068,135,125,-13.9814974372
251.105,135,125,-13.9874220909
251.143,135,125,-13.9933960784
251.181,135,125,-13.9994134025
251.219,135,125,-14.0054682497
251.257,135,125,-14.0115550161
251.294,135,125,-14.017667818
251.332,135,125,-14.0238007587
251.37,135,125,-14.0299480314
251.408,135,125,-14.0361036678
251.446,135,125,-14.0422617001
251.483,135,125,-14.0484165588
251.521,135,125,-14.0545626213
251.559,135,125,-14.0606939852
251.597,135,125,-14.0668048632
251.635,135,125,-14.0728895935
251.672,135,125,-14.0789427241
251.71,135,125,-14.0849586412
251.748,135,125,-14.0909316432
251.786,135,125,-14.0968563434
251.824,135,125,-14.1027272777
251.861,135,125,-14.1085391066
251.899,135,125,-14.1142866892
251.937,135,125,-14.1199648245
251.975,135,125,-14.1255683011
252.013,135,125,-14.1310921716
252.05,135,125,-14.136531661
252.088,135,125,-14.1418819726
252.126,135,125,-14.1471382144
252.164,135,125,-14.1522955363
252.202,135,125,-14.157349366
252.239,135,125,-14.1622952602
252.277,135,125,-14.1671288452
252.315,135,125,-14.1718460271
252.353,135,125,-14.1764428215
252.391,135,125,-14.1809151302
252.428,135,125,-14.1852589849
252.466,135,125,-14.1894707237
252.504,135,125,-14.1935467409
252.542,135,125,-14.1974833754
252.58,135,125,-14.2012771619
252.617,135,125,-14.2049248648
252.655,135,125,-14.2084232843
252.693,135,125,-14.211769091
252.731,135,125,-14.2149591763
252.769,135,125,-14.2179907276
252.806,135,125,-14.2208611678
252.844,135,125,-14.2235681056
252.882,135,125,-14.2261091591
252.92,135,125,-14.2284820755
252.958,135,125,-14.2306847327
252.995,135,125,-14.2327151072
253.033,135,125,-14.2345712822
253.071,135,125,-14.23625151
253.109,135,125,-14.2377535514
253.147,135,125,-14.2390762316
253.184,135,125,-14.2402183182
253.222,135,125,-14.2411775071
253.26,135,125,-14.241952776
253.298,135,125,-14.2425436734
253.336,135,125,-14.2429497381
253.373,135,125,-14.2431704584
253.411,135,125,-14.2432053587
253.449,135,125,-14.2430540163
253.487,135,125,-14.2427163302
253.525,135,125,-14.2421923391
253.562,135,125,-14.2414820993
253.6,135,125,-14.2405859408
253.638,135,125,-14.239504362
253.676,135,125,-14.2382379215
253.714,135,125,-14.2367872872
253.751,135,125,-14.2351534654
253.789,135,125,-14.2333374138
253.827,135,125,-14.2313400045
253.865,135,125,-14.2291625305
253.903,135,125,-14.2268064177
253.94,135,125,-14.2242730898
253.978,135,125,-14.2215640616
254.016,135,125,-14.2186802004
254.054,135,125,-14.2156169334
254.092,135,125,-14.2123771387
254.129,135,125,-14.2089724094
254.167,135,125,-14.2054057229
254.205,135,125,-14.201675602
254.243,135,125,-14.1977830923
254.281,135,125,-14.1937318869
254.318,135,125,-14.1895251619
254.356,135,125,-14.1851653873
254.394,135,125,-14.1806551222
254.432,135,125,-14.1759971023
254.47,135,125,-14.1711941635
254.507,135,125,-14.1662494981
254.545,135,125,-14.1611664923
254.583,135,125,-14.1559483951
254.621,135,125,-14.1505984474
254.659,135,125,-14.1451201271
254.696,135,125,-14.139517004
254.734,135,125,-14.1337927537
254.772,135,125,-14.1279511251
254.81,135,125,-14.1219957191
254.848,135,125,-14.1159302433
254.885,135,125,-14.1097585525
254.923,135,125,-14.1034845753
254.961,135,125,-14.0971121656
254.999,135,125,-14.0906451809
255.037,135,125,-14.0840875364
255.074,135,125,-14.0774426749
255.112,135,125,-14.0707126128
255.15,135,125,-14.0639058305
255.188,135,125,-14.0570290132
255.226,135,125,-14.0500811938
255.263,135,125,-14.0430652446
255.301,135,125,-14.0359861636
255.339,135,125,-14.0288489634
255.377,135,125,-14.0216583581
255.415,135,125,-14.0144188169
255.452,135,125,-14.0071346501
255.49,135,125,-13.9998102926
255.528,135,125,-13.9924502563
255.566,135,125,-13.9850589133
255.604,135,125,-13.9776406503
255.641,135,125,-13.9701998464
255.679,135,125,-13.9627408393
255.717,135,125,-13.9552679394
255.755,135,125,-13.9477855309
255.793,135,125,-13.9402979442
255.83,135,125,-13.9328095197
255.868,135,125,-13.9253246109
255.906,135,125,-13.9178477567
255.944,135,125,-13.9103835346
255.982,135,125,-13.9029365252
256.019,135,125,-13.8955109759
256.057,135,125,-13.8881117083
256.095,135,125,-13.8807430949
256.133,135,125,-13.8734084469
256.171,135,125,-13.8661115858
256.208,135,125,-13.8588567688
256.246,135,125,-13.8516482733
256.284,135,125,-13.8444901444
256.322,135,125,-13.8373863265
256.36,135,125,-13.8303407455
256.397,135,125,-13.8233558747
256.435,135,125,-13.8164408003
256.473,135,125,-13.8096012108
256.511,135,125,-13.8028331894
256.549,135,125,-13.7961402664
256.586,135,125,-13.7895278248
256.624,135,125,-13.7829982783
256.662,135,125,-13.7765551569
256.7,135,125,-13.7702008432
256.738,135,125,-13.763946735
256.775,135,125,-13.7577982738
256.813,135,125,-13.7517479
256.851,135,125,-13.7457957276
256.889,135,125,-13.7399494691
256.927,135,125,-13.734214623
256.964,135,125,-13.728590854
257.002,135,125,-13.7230806072
257.04,135,125,-13.7176875478
257.078,135,125,-13.7124149527
257.116,135,125,-13.7072655084
257.153,135,125,-13.7022416953
257.191,135,125,-13.6973459625
257.229,135,125,-13.6925805462
257.267,135,125,-13.6879475606
257.305,135,125,-13.683448903
257.342,135,125,-13.6790863965
257.38,135,125,-13.6748616803
257.418,135,125,-13.6707763673
257.456,135,125,-13.6668318635
257.494,135,125,-13.6630295612
257.531,135,125,-13.6593706298
257.569,135,125,-13.6558562074
257.607,135,125,-13.6524872698
257.645,135,125,-13.6492647554
257.683,135,125,-13.6461893753
257.72,135,125,-13.643261799
257.758,135,125,-13.6404825175
257.796,135,125,-13.6378519685
257.834,135,125,-13.6353701117
257.872,135,125,-13.6330370628
257.909,135,125,-13.6308531789
257.947,135,125,-13.6288184504
257.985,135,125,-13.6269325845
258.023,135,125,-13.625195367
258.061,135,125,-13.6236064629
258.098,135,125,-13.6221655081
258.136,135,125,-13.6208719875
258.174,135,125,-13.6197253136
258.212,135,125,-13.6187247385
258.25,135,125,-13.6178694107
258.287,135,125,-13.6171583399
258.325,135,125,-13.6165905036
258.363,135,125,-13.6161647606
258.401,135,125,-13.6158798999
258.439,135,125,-13.6157345862
258.476,135,125,-13.6157273893
258.514,135,125,-13.6158568025
258.552,135,125,-13.6161213124
258.59,135,125,-13.6165192981
258.628,135,125,-13.6170490671
258.665,135,125,-13.6177088574
258.703,135,125,-13.6184968484
258.741,135,125,-13.6194106531
258.779,135,125,-13.620450033
258.817,135,125,-13.6216135364
258.854,135,125,-13.6228966855
258.892,135,125,-13.6242968139
258.93,135,125,-13.6258120417
258.968,135,125,-13.6274402774
259.006,135,125,-13.6291792546
259.043,135,125,-13.6310267557
259.081,135,125,-13.6329804358
259.119,135,125,-13.6350378258
259.157,135,125,-13.6371964062
259.195,135,125,-13.6394535593
259.232,135,125,-13.6418065675
259.27,135,125,-13.6442528371
259.308,135,125,-13.6467898159
259.346,135,125,-13.6494147912
259.384,135,125,-13.6521251599
259.421,135,125,-13.6549182719
259.459,135,125,-13.6577913352
259.497,135,125,-13.6607416127
259.535,135,125,-13.6637664246
259.573,135,125,-13.6668626433
259.61,135,125,-13.670025261
259.648,135,125,-13.6732530865
259.686,135,125,-13.676549561
259.724,135,125,-13.6799075385
259.762,135,125,-13.6833179197
259.799,135,125,-13.686782268
259.837,135,125,-13.690299075
259.875,135,125,-13.6938635071
259.913,135,125,-13.697473716
259.951,135,125,-13.7011270713
259.988,135,125,-13.7048201313
260.026,135,125,-13.7085503667
260.064,135,125,-13.7123155132
260.102,135,125,-13.7161124026
260.14,135,125,-13.7199386277
260.177,135,125,-13.7237927281
260.215,135,125,-13.7276717595
260.253,135,125,-13.7315725462
260.291,135,125,-13.7354929963
260.329,135,125,-13.7394311704
260.366,135,125,-13.7433845116
260.404,135,125,-13.7473498247
260.442,135,125,-13.751324611
260.48,135,125,-13.7553067074
260.518,135,125,-13.7592937138
260.555,135,125,-13.7632837788
260.593,135,125,-13.7672753708
260.631,135,125,-13.771266511
260.669,135,125,-13.7752539478
260.707,135,125,-13.7792352166
260.744,135,125,-13.7832092738
260.782,135,125,-13.7871744408
260.82,135,125,-13.7911285668
260.858,135,125,-13.7950700872
260.896,135,125,-13.7989975231
260.933,135,125,-13.8029086725
260.971,135,125,-13.8068017385
261.009,135,125,-13.8106757164
261.047,135,125,-13.814529123
261.085,135,125,-13.8183595526
261.122,135,125,-13.8221657946
261.16,135,125,-13.8259473918
261.198,135,125,-13.8297027156
261.236,135,125,-13.8334301868
261.274,135,125,-13.8371284497
261.311,135,125,-13.8407961307
261.349,135,125,-13.8444321821
261.387,135,125,-13.8480358222
261.425,135,125,-13.8516062017
261.463,135,125,-13.855142339
261.5,135,125,-13.8586433019
261.538,135,125,-13.8621082997
261.576,135,125,-13.8655365875
261.614,135,125,-13.8689274965
261.652,135,125,-13.8722803461
261.689,135,125,-13.8755943874
261.727,135,125,-13.8788690451
261.765,135,125,-13.8821038066
261.803,135,125,-13.8852982164
261.841,135,125,-13.8884518567
261.878,135,125,-13.8915643629
261.916,135,125,-13.8946355754
261.954,135,125,-13.8976653304
261.992,135,125,-13.9006533598
262.03,135,125,-13.9035995332
262.067,135,125,-13.9065037598
262.105,135,125,-13.909365922
262.143,135,125,-13.9121860625
262.181,135,125,-13.9149643339
262.219,135,125,-13.9177008494
262.256,135,125,-13.920395788
262.294,135,125,-13.9230494177
262.332,135,125,-13.925662042
262.37,135,125,-13.928234006
262.408,135,125,-13.9307656792
262.445,135,125,-13.9332573974
262.483,135,125,-13.935709559
262.521,135,125,-13.9381226898
262.559,135,125,-13.9404973541
262.597,135,125,-13.9428341168
262.634,135,125,-13.9451335688
262.672,135,125,-13.9473963601
262.71,135,125,-13.949623263
262.748,135,125,-13.9518150815
262.786,135,125,-13.9539726357
262.823,135,125,-13.9560968692
262.861,135,125,-13.9581887643
262.899,135,125,-13.9602492377
262.937,135,125,-13.9622792663
262.975,135,125,-13.9642798975
263.012,135,125,-13.9662521621
263.05,135,125,-13.9681971152
263.088,135,125,-13.9701158865
263.126,135,125,-13.9720096514
263.164,135,125,-13.9738795583
263.201,135,125,-13.9757266906
263.239,135,125,-13.9775522352
263.277,135,125,-13.9793574664
263.315,135,125,-13.9811435316
263.353,135,125,-13.9829115691
263.39,135,125,-13.9846628796
263.428,135,125,-13.9863987905
263.466,135,125,-13.9881205457
263.504,135,125,-13.9898296057
263.542,135,125,-13.9915271699
263.579,135,125,-13.9932146871
263.617,135,125,-13.9948937749
263.655,135,125,-13.9965655288
263.693,135,125,-13.9982313121
263.731,135,125,-13.9998924894
263.768,135,125,-14.0015503007
263.806,135,125,-14.0032061544
263.844,135,125,-14.0048613953
263.882,135,125,-14.0065171693
263.92,135,125,-14.008175002
263.957,135,125,-14.0098366117
263.995,135,125,-14.0115035602
264.033,135,125,-14.0131772948
264.071,135,125,-14.0148591022
264.109,135,125,-14.0165502856
264.146,135,125,-14.0182516176
264.184,135,125,-14.0199664299
264.222,135,125,-14.0216965121
264.26,135,125,-14.0234398362
264.298,135,125,-14.0251982832
264.335,135,125,-14.0269741748
264.373,135,125,-14.0287676503
264.411,135,125,-14.0305795371
264.449,135,125,-14.0324111816
264.487,135,125,-14.0342639994
264.524,135,125,-14.0361392606
264.562,135,125,-14.0380380195
264.6,135,125,-14.0399612936
264.638,135,125,-14.0419102194
264.676,135,125,-14.0438857695
264.713,135,125,-14.0458890312
264.751,135,125,-14.0479208115
264.789,135,125,-14.0499816589
264.827,135,125,-14.0520722662
264.865,135,125,-14.0541934597
264.902,135,125,-14.0563460481
264.94,135,125,-14.0585305918
264.978,135,125,-14.0607475686
265.016,135,125,-14.0629975295
265.054,135,125,-14.0652810596
265.091,135,125,-14.0675985927
265.129,135,125,-14.0699505974
265.167,135,125,-14.0723373136
265.205,135,125,-14.074758844
265.243,135,125,-14.0772154232
265.28,135,125,-14.079707027
265.318,135,125,-14.0822335318
265.356,135,125,-14.0847951635
265.394,135,125,-14.0873920872
265.432,135,125,-14.0900240713
265.469,135,125,-14.0926909529
265.507,135,125,-14.0953927716
265.545,135,125,-14.0981293978
265.583,135,125,-14.1009005993
265.621,135,125,-14.1037062002
265.658,135,125,-14.1065458051
265.696,135,125,-14.1094189696
265.734,135,125,-14.1123253307
265.772,135,125,-14.115264377
265.81,135,125,-14.1182355297
265.847,135,125,-14.1212381781
265.885,135,125,-14.1242716448
265.923,135,125,-14.1273352812
265.961,135,125,-14.1304281544
265.999,135,125,-14.133549539
266.036,135,125,-14.1366985895
266.074,135,125,-14.1398739979
266.112,135,125,-14.1430749141
266.15,135,125,-14.1463005434
266.188,135,125,-14.1495498423
266.225,135,125,-14.1528217239
266.263,135,125,-14.1561149946
266.301,135,125,-14.1594284009
266.339,135,125,-14.1627607173
266.377,135,125,-14.1661106087
266.414,135,125,-14.1694766281
266.452,135,125,-14.1728573494
266.49,135,125,-14.1762510735
266.528,135,125,-14.1796568344
266.566,135,125,-14.1830733929
266.603,135,125,-14.186498147
266.641,135,125,-14.1899293062
266.679,135,125,-14.193365591
266.717,135,125,-14.1968053333
266.755,135,125,-14.2002466393
266.792,135,125,-14.2036874692
266.83,135,125,-14.2071259876
266.868,135,125,-14.2105604096
266.906,135,125,-14.2139888077
266.944,135,125,-14.2174091343
266.981,135,125,-14.220819265
267.019,135,125,-14.2242170787
267.057,135,125,-14.2276004733
267.095,135,125,-14.23096734
267.133,135,125,-14.2343155313
267.17,135,125,-14.2376427871
267.208,135,125,-14.2409468496
267.246,135,125,-14.2442255364
267.284,135,125,-14.2474766138
267.322,135,125,-14.2506977658
267.359,135,125,-14.2538866337
267.397,135,125,-14.2570408425
267.435,135,125,-14.2601580718
267.473,135,125,-14.2632359845
267.511,135,125,-14.2662722327
267.548,135,125,-14.2692644263
267.586,135,125,-14.2722102282
267.624,135,125,-14.2751073641
267.662,135,125,-14.2779535389
267.7,135,125,-14.2807465119
267.737,135,125,-14.2834839592
267.775,135,125,-14.286163442
267.813,135,125,-14.288782622
267.851,135,125,-14.2913393082
267.889,135,125,-14.293831323
267.926,135,125,-14.2962564747
267.964,135,125,-14.2986126218
268.002,135,125,-14.3008976247
268.04,135,125,-14.3031091735
268.078,135,125,-14.305244979
268.115,135,125,-14.307302989
268.153,135,125,-14.3092811903
268.191,135,125,-14.311177485
268.229,135,125,-14.3129898411
268.267,135,125,-14.3147163406
268.304,135,125,-14.3163550633
268.342,135,125,-14.3179041878
268.38,135,125,-14.3193619202
268.418,135,125,-14.3207264068
268.456,135,125,-14.3219958511
268.493,135,125,-14.3231685717
268.531,135,125,-14.324242956
268.569,135,125,-14.325217022
268.607,135,125,-14.3260889998
268.645,135,125,-14.3268577246
268.682,135,125,-14.3275218585
268.72,135,125,-14.328079853
268.758,135,125,-14.3285304813
268.796,135,125,-14.3288765705
268.834,135,125,-14.3291169923
268.871,135,125,-14.329245463
268.909,135,125,-14.3292600254
268.947,135,125,-14.3291600308
268.985,135,125,-14.3289447452
269.023,135,125,-14.3286134379
269.06,135,125,-14.3281653296
269.098,135,125,-14.3275996182
269.136,135,125,-14.3269156074
269.174,135,125,-14.3261126343
269.212,135,125,-14.3251900588
269.249,135,125,-14.3241473477
269.287,135,125,-14.3229835068
269.325,135,125,-14.3216987218
269.363,135,125,-14.3202927683
269.401,135,125,-14.318763913
269.438,135,125,-14.3171117082
269.476,135,125,-14.3153362692
269.514,135,125,-14.3134373678
269.552,135,125,-14.3114148129
269.59,135,125,-14.3092691281
269.627,135,125,-14.3070014893
269.665,135,125,-14.3046129638
269.703,135,125,-14.3021038532
269.741,135,125,-14.2994740595
269.779,135,125,-14.2967238133
269.816,135,125,-14.2938536483
269.854,135,125,-14.2908642307
269.892,135,125,-14.2877563241
269.93,135,125,-14.284530713
269.968,135,125,-14.2811881093
270.005,135,125,-14.277729366
270.043,135,125,-14.2741554782
270.081,135,125,-14.2704676213
270.119,135,125,-14.2666670541
270.157,135,125,-14.2627550464
270.194,135,125,-14.2587329093
270.232,135,125,-14.2546020506
270.27,135,125,-14.2503638537
270.308,135,125,-14.2460199097
270.346,135,125,-14.2415718283
270.383,135,125,-14.2370210454
270.421,135,125,-14.2323692194
270.459,135,125,-14.2276182072
270.497,135,125,-14.2227696269
270.535,135,125,-14.2178263845
270.572,135,125,-14.2127908126
270.61,135,125,-14.2076637327
270.648,135,125,-14.2024469003
270.686,135,125,-14.1971424898
270.724,135,125,-14.1917527703
270.761,135,125,-14.186280312
270.799,135,125,-14.1807276208
270.837,135,125,-14.1750969379
270.875,135,125,-14.1693902892
270.913,135,125,-14.1636101947
270.95,135,125,-14.1577598764
270.988,135,125,-14.1518419739
271.026,135,125,-14.1458590353
271.064,135,125,-14.1398139687
271.102,135,125,-14.1337097272
271.139,135,125,-14.127549369
271.177,135,125,-14.1213351564
271.215,135,125,-14.115071722
271.253,135,125,-14.1087659863
271.291,135,125,-14.1024186564
271.328,135,125,-14.0960281933
271.366,135,125,-14.0895978361
271.404,135,125,-14.0831316995
271.442,135,125,-14.0766331006
271.48,135,125,-14.070105171
271.517,135,125,-14.0635520986
271.555,135,125,-14.0569776381
271.593,135,125,-14.0503841625
271.631,135,125,-14.0437748
271.669,135,125,-14.0371531238
271.706,135,125,-14.0305226583
271.744,135,125,-14.0238868898
271.782,135,125,-14.0172492977
271.82,135,125,-14.0106133584
271.858,135,125,-14.0039825969
271.895,135,125,-13.9973605091
271.933,135,125,-13.9907505623
271.971,135,125,-13.9841563
272.009,135,125,-13.977581271
272.047,135,125,-13.9710290202
272.084,135,125,-13.964503046
272.122,135,125,-13.9580068332
272.16,135,125,-13.9515438549
272.198,135,125,-13.9451176167
272.236,135,125,-13.9387316406
272.273,135,125,-13.9323894105
272.311,135,125,-13.9260943725
272.349,135,125,-13.9198499734
272.387,135,125,-13.9136596123
272.425,135,125,-13.9075266359
272.462,135,125,-13.9014543913
272.5,135,125,-13.895446219
272.538,135,125,-13.8895054011
272.576,135,125,-13.8836351839
272.614,135,125,-13.8778387468
272.651,135,125,-13.8721191934
272.689,135,125,-13.8664796703
272.727,135,125,-13.8609233702
272.765,135,125,-13.8554533654
272.803,135,125,-13.8500726084
272.84,135,125,-13.8447839939
272.878,135,125,-13.8395899964
272.916,135,125,-13.8344935216
272.954,135,125,-13.8294977638
272.992,135,125,-13.8246052978
273.029,135,125,-13.8198187541
273.067,135,125,-13.8151407632
273.105,135,125,-13.810573898
273.143,135,125,-13.8061206562
273.181,135,125,-13.801783466
273.218,135,125,-13.7975647318
273.256,135,125,-13.7934668035
273.294,135,125,-13.7894919105
273.332,135,125,-13.7856421025
273.37,135,125,-13.781919315
273.407,135,125,-13.778324043
273.445,135,125,-13.7748599147
273.483,135,125,-13.7715306358
273.521,135,125,-13.7683354292
273.559,135,125,-13.7652746503
273.596,135,125,-13.7623499435
273.634,135,125,-13.7595633963
273.672,135,125,-13.7569167704
273.71,135,125,-13.7544114209
273.748,135,125,-13.7520484055
273.785,135,125,-13.7498298503
273.823,135,125,-13.7477570964
273.861,135,125,-13.745829906
273.899,135,125,-13.7440488721
273.937,135,125,-13.7424148309
273.974,135,125,-13.7409284842
274.012,135,125,-13.7395903214
274.05,135,125,-13.7384008437
274.088,135,125,-13.7373604439
274.126,135,125,-13.7364693217
274.163,135,125,-13.7357275972
274.201,135,125,-13.7351352768
274.239,135,125,-13.7346921335
274.277,135,125,-13.7343978423
274.315,135,125,-13.7342520477
274.352,135,125,-13.7342544213
274.39,135,125,-13.7344044778
274.428,135,125,-13.7347015447
274.466,135,125,-13.7351448994
274.504,135,125,-13.7357337117
274.541,135,125,-13.736466976
274.579,135,125,-13.7373435556
274.617,135,125,-13.738362303
274.655,135,125,-13.7395220897
274.693,135,125,-13.7408215888
274.73,135,125,-13.7422592435
274.768,135,125,-13.7438330944
274.806,135,125,-13.7455416752
274.844,135,125,-13.7473828439
274.882,135,125,-13.7493504393
274.919,135,125,-13.7514440478
274.957,135,125,-13.7536645003
274.995,135,125,-13.7560027152
275.033,135,125,-13.7584590063
275.071,135,125,-13.7610376511
275.108,135,125,-13.7637339103
275.146,135,125,-13.7665455423
275.184,135,125,-13.76946968
275.222,135,125,-13.7725015172
275.26,135,125,-13.7756397816
275.297,135,125,-13.7788831104
275.335,135,125,-13.7822273531
275.373,135,125,-13.7856689006
275.411,135,125,-13.789205921
275.449,135,125,-13.7928351745
275.486,135,125,-13.7965530388
275.524,135,125,-13.8003571617
275.562,135,125,-13.8042443211
275.6,135,125,-13.808210946
275.638,135,125,-13.8122540634
275.675,135,125,-13.8163700041
275.713,135,125,-13.8205547979
275.751,135,125,-13.8248050584
